experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_AP_Dar_size0.7,out_domain,AP,Dar,0.40123456790123446,0.1574074074074074,"[0.33441358024691353, 0.44228395061728387]","[0.11728395061728394, 0.1854938271604938]",1186,324,375.5602009296417,,242.2068910598755,133.26860308647156,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.33441358024691353,0.44228395061728387,0.11728395061728394,0.1854938271604938
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.3227091633466136,0.12749003984063745,"[0.27669322709163346, 0.3872509960159362]","[0.09561752988047809, 0.17788844621513938]",237,251,102.67868399620056,,34.379817962646484,68.10763907432556,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.27669322709163346,0.3872509960159362,0.09561752988047809,0.17788844621513938
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.303405572755418,0.07407407407407407,"[0.2699074074074074, 0.34373566678133244]","[0.05162037037037037, 0.09768518518518515]",237,324,120.35023093223572,,36.44413685798645,83.83301115036011,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.2699074074074074,0.34373566678133244,0.05162037037037037,0.09768518518518515
ensemble_hard_performance_size3_xgb_rf_cnb_in_domain_Mexico_Mexico_size0.7,in_domain,Mexico,Mexico,0.7737704918032787,0.38235294117647056,"[0.675655737704918, 0.7812295081967213]","[0.33300653594771246, 0.40702614379084967]",1222,306,0.6548359394073486,,0.5345957279205322,0.11038780212402344,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.675655737704918,0.7812295081967213,0.33300653594771246,0.40702614379084967
ensemble_hard_performance_size3_xgb_rf_cnb_in_domain_AP_AP_size0.7,in_domain,AP,AP,0.8040540540540541,0.39057239057239057,"[0.7081925675675677, 0.8240709459459459]","[0.3324074074074074, 0.4276094276094276]",1186,297,0.7835078239440918,,0.5551109313964844,0.11259603500366211,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.7081925675675677,0.8240709459459459,0.3324074074074074,0.4276094276094276
ensemble_hard_performance_size3_xgb_rf_cnb_in_domain_UP_UP_size0.7,in_domain,UP,UP,0.8357142857142856,0.498220640569395,"[0.7613392857142857, 0.8438392857142857]","[0.4409252669039146, 0.5574733096085409]",1124,281,0.7280271053314209,,0.5405819416046143,0.1053459644317627,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.7613392857142857,0.8438392857142857,0.4409252669039146,0.5574733096085409
ensemble_hard_performance_size3_xgb_rf_cnb_in_domain_Dar_Dar_size0.7,in_domain,Dar,Dar,0.7708978328173375,0.44135802469135804,"[0.7027863777089784, 0.798219814241486]","[0.39699074074074076, 0.5162808641975308]",1293,324,0.7079298496246338,,0.5953972339630127,0.10256481170654297,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.7027863777089784,0.798219814241486,0.39699074074074076,0.5162808641975308
ensemble_hard_performance_size3_xgb_rf_cnb_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.8305084745762712,0.5666666666666667,"[0.6818573446327684, 0.8545833333333333]","[0.5075000000000001, 0.7183333333333333]",237,60,0.4216601848602295,,0.3368263244628906,0.07305169105529785,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.6818573446327684,0.8545833333333333,0.5075000000000001,0.7183333333333333
ensemble_hard_performance_size3_xgb_rf_cnb_in_domain_Bohol_Bohol_size0.7,in_domain,Bohol,Bohol,0.732,0.3784860557768924,"[0.6658000000000001, 0.7660358565737052]","[0.31175298804780877, 0.44083665338645417]",1001,251,1.2689437866210938,,0.514164924621582,0.09245896339416504,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.6658000000000001,0.7660358565737052,0.31175298804780877,0.44083665338645417
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Mexico_AP_size0.7,out_domain,Mexico,AP,0.6283783783783785,0.3333333333333333,"[0.580543043043043, 0.6756756756756757]","[0.2867845117845118, 0.3707070707070707]",1222,297,0.9125959873199463,,0.5826671123504639,0.11129283905029297,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.580543043043043,0.6756756756756757,0.2867845117845118,0.3707070707070707
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Mexico_UP_size0.7,out_domain,Mexico,UP,0.5516014234875446,0.27402135231316727,"[0.5008007117437723, 0.6008007117437723]","[0.23291814946619216, 0.3368327402135231]",1222,281,0.7288820743560791,,0.545424222946167,0.10604286193847656,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.5008007117437723,0.6008007117437723,0.23291814946619216,0.3368327402135231
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Mexico_Dar_size0.7,out_domain,Mexico,Dar,0.6049382716049383,0.32098765432098764,"[0.5361882716049382, 0.6389271108053358]","[0.2791666666666667, 0.35439814814814813]",1222,324,0.9030661582946777,,0.5575370788574219,0.10114884376525879,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.5361882716049382,0.6389271108053358,0.2791666666666667,0.35439814814814813
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Mexico_Pemba_size0.7,out_domain,Mexico,Pemba,0.28333333333333355,0.2,"[0.16208333333333333, 0.3729166666666666]","[0.1029166666666667, 0.3016666666666666]",1222,60,0.8602440357208252,,0.5565528869628906,0.05866408348083496,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.16208333333333333,0.3729166666666666,0.1029166666666667,0.3016666666666666
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_UP_AP_size0.7,out_domain,UP,AP,0.6824324324324325,0.37037037037037035,"[0.6206925675675675, 0.7171452702702703]","[0.33821548821548825, 0.43316498316498314]",1124,297,338.1388249397278,,210.5584840774536,126.83542704582214,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.6206925675675675,0.7171452702702703,0.33821548821548825,0.43316498316498314
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.21666666666666679,0.06666666666666667,"[0.1166666666666667, 0.29708333333333325]","[0.012083333333333343, 0.1349999999999999]",1293,60,291.2228829860687,,252.81028294563293,38.31101107597351,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.1166666666666667,0.29708333333333325,0.012083333333333343,0.1349999999999999
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.4382470119521914,0.1394422310756972,"[0.3853585657370519, 0.4951195219123507]","[0.10388446215139444, 0.20756972111553784]",1124,251,313.759565114975,,210.118910074234,103.58128595352173,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.3853585657370519,0.4951195219123507,0.10388446215139444,0.20756972111553784
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_UP_Mexico_size0.7,out_domain,UP,Mexico,0.5947712418300654,0.2777777777777778,"[0.5249183006535949, 0.6194444444444445]","[0.23586601307189545, 0.32091503267973853]",1124,306,340.9502730369568,,212.6673069000244,128.12479209899902,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.5249183006535949,0.6194444444444445,0.23586601307189545,0.32091503267973853
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_UP_Dar_size0.7,out_domain,UP,Dar,0.3993808049535603,0.14506172839506173,"[0.3273408534953943, 0.425486134999809]","[0.0970679012345679, 0.17060185185185184]",1124,324,335.13373589515686,,210.04050827026367,124.94469475746155,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.3273408534953943,0.425486134999809,0.0970679012345679,0.17060185185185184
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_AP_Bohol_size0.7,out_domain,AP,Bohol,0.3426294820717132,0.14342629482071714,"[0.29262948207171324, 0.40567729083665344]","[0.10717131474103586, 0.1840637450199203]",1186,251,360.52398896217346,,250.31109285354614,110.11439490318298,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.29262948207171324,0.40567729083665344,0.10717131474103586,0.1840637450199203
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.47410358565737054,0.20318725099601595,"[0.41175298804780885, 0.5023904382470119]","[0.16513944223107568, 0.24053784860557767]",1293,251,332.88107991218567,,259.8033993244171,72.56893491744995,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.41175298804780885,0.5023904382470119,0.16513944223107568,0.24053784860557767
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.28104575163398693,0.08496732026143791,"[0.23766339869281058, 0.3131535947712419]","[0.05792483660130719, 0.10343137254901957]",1293,306,352.5718569755554,,258.5692868232727,93.91386008262634,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.23766339869281058,0.3131535947712419,0.05792483660130719,0.10343137254901957
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.3648648648648649,0.12121212121212122,"[0.2866980616980617, 0.41336023523523513]","[0.09149831649831651, 0.15917508417508416]",1293,297,344.65298104286194,,259.0256538391113,85.51512885093689,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.2866980616980617,0.41336023523523513,0.09149831649831651,0.15917508417508416
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.31316725978647686,0.08540925266903915,"[0.2604092526690392, 0.35329181494661926]","[0.0498220640569395, 0.11743772241992882]",1293,281,338.70052099227905,,262.8578200340271,75.81255006790161,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.2604092526690392,0.35329181494661926,0.0498220640569395,0.11743772241992882
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.18333333333333335,0.08333333333333333,"[0.08333333333333326, 0.24708333333333327]","[0.012083333333333343, 0.1804166666666666]",1001,60,130.5376739501953,,116.39814972877502,13.925815105438232,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.08333333333333326,0.24708333333333327,0.012083333333333343,0.1804166666666666
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.23529411764705876,0.049019607843137254,"[0.18210784313725492, 0.28521241830065364]","[0.030882352941176475, 0.06862745098039216]",1001,306,199.06961512565613,,147.39219093322754,51.594714879989624,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.18210784313725492,0.28521241830065364,0.030882352941176475,0.06862745098039216
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.33108108108108103,0.1447811447811448,"[0.27272727272727265, 0.35109427609427607]","[0.11018518518518518, 0.16254208754208754]",1001,297,199.7738971710205,,147.27127599716187,52.422353982925415,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.27272727272727265,0.35109427609427607,0.11018518518518518,0.16254208754208754
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.2562277580071174,0.09608540925266904,"[0.21316725978647674, 0.28959074733096085]","[0.07473309608540925, 0.12749110320284696]",1001,281,181.96622681617737,,133.52500319480896,48.37408804893494,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.21316725978647674,0.28959074733096085,0.07473309608540925,0.12749110320284696
ensemble_hard_none_size5_xgb_cnb_ins_rf_lr_out_domain_Bohol_Dar_size0.7,out_domain,Bohol,Dar,0.5944272445820433,0.25617283950617287,"[0.527264887436456, 0.6114197530864197]","[0.2275462962962963, 0.295216049382716]",1001,324,178.60913801193237,,128.11020612716675,50.49113893508911,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.527264887436456,0.6114197530864197,0.2275462962962963,0.295216049382716
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_AP_Dar_size0.7,out_domain,AP,Dar,0.33024691358024705,0.12962962962962962,"[0.26990740740740743, 0.3672839506172839]","[0.08919753086419753, 0.15462962962962962]",1186,324,0.9111270904541016,,0.7405941486358643,0.11714482307434082,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.26990740740740743,0.3672839506172839,0.08919753086419753,0.15462962962962962
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_UP_AP_size0.7,out_domain,UP,AP,0.6047297297297298,0.3265993265993266,"[0.5552364864864864, 0.659712837837838]","[0.2830808080808081, 0.3914983164983165]",1124,297,0.9385268688201904,,0.7414698600769043,0.14072489738464355,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.5552364864864864,0.659712837837838,0.2830808080808081,0.3914983164983165
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_UP_Pemba_size0.7,out_domain,UP,Pemba,0.3666666666666668,0.26666666666666666,"[0.26666666666666666, 0.42583333333333334]","[0.19541666666666668, 0.33791666666666664]",1124,60,1.0339269638061523,,0.8701193332672119,0.09836077690124512,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.26666666666666666,0.42583333333333334,0.19541666666666668,0.33791666666666664
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_AP_Pemba_size0.7,out_domain,AP,Pemba,0.2666666666666667,0.25,"[0.16208333333333333, 0.3304166666666666]","[0.15, 0.31666666666666665]",1186,60,1.0393779277801514,,0.8828639984130859,0.10278797149658203,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.16208333333333333,0.3304166666666666,0.15,0.31666666666666665
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.09999999999999998,0.05,"[0.03333333333333341, 0.16666666666666655]","[0.012083333333333343, 0.1]",1293,60,1.0243017673492432,,0.8924758434295654,0.08341717720031738,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.03333333333333341,0.16666666666666655,0.012083333333333343,0.1
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.07968127490039834,0.02390438247011952,"[0.047808764940239, 0.10826852589641439]","[0.006872509960159365, 0.048904382470119516]",1124,251,1.060765027999878,,0.7590610980987549,0.12384510040283203,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.047808764940239,0.10826852589641439,0.006872509960159365,0.048904382470119516
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.17229729729729737,0.04377104377104377,"[0.12744932432432451, 0.20211148648648655]","[0.02601010101010101, 0.06675084175084174]",1293,297,1.0703999996185303,,0.7653090953826904,0.11866188049316406,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.12744932432432451,0.20211148648648655,0.02601010101010101,0.06675084175084174
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_AP_Mexico_size0.7,out_domain,AP,Mexico,0.5294117647058825,0.1568627450980392,"[0.4655228758169935, 0.5736928104575163]","[0.1294934640522876, 0.19223856209150325]",1186,306,1.0800552368164062,,0.8833448886871338,0.1423959732055664,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.4655228758169935,0.5736928104575163,0.1294934640522876,0.19223856209150325
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.1895424836601306,0.05555555555555555,"[0.13962418300653587, 0.21691176470588241]","[0.027614379084967323, 0.08022875816993463]",1293,306,1.077881097793579,,0.8483080863952637,0.12859678268432617,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.13962418300653587,0.21691176470588241,0.027614379084967323,0.08022875816993463
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Mexico_Bohol_size0.7,out_domain,Mexico,Bohol,0.5697211155378487,0.2549800796812749,"[0.48167330677290837, 0.5918326693227092]","[0.21474103585657373, 0.30249003984063744]",1222,251,1.0875380039215088,,0.847031831741333,0.1152503490447998,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.48167330677290837,0.5918326693227092,0.21474103585657373,0.30249003984063744
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.19642857142857162,0.09252669039145907,"[0.14887455516014228, 0.23312500000000003]","[0.06209964412811388, 0.1193950177935943]",1293,281,1.1026818752288818,,0.921943187713623,0.12076687812805176,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.14887455516014228,0.23312500000000003,0.06209964412811388,0.1193950177935943
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_AP_UP_size0.7,out_domain,AP,UP,0.6690391459074734,0.3736654804270463,"[0.5923487544483985, 0.7043594306049822]","[0.32055160142348754, 0.42446619217081855]",1186,281,1.1360621452331543,,0.8286190032958984,0.1234748363494873,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.5923487544483985,0.7043594306049822,0.32055160142348754,0.42446619217081855
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_AP_Bohol_size0.7,out_domain,AP,Bohol,0.16733067729083673,0.055776892430278883,"[0.12599601593625503, 0.2162350597609562]","[0.02968127490039841, 0.08625498007968124]",1186,251,1.1345031261444092,,0.8504981994628906,0.18685483932495117,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.12599601593625503,0.2162350597609562,0.02968127490039841,0.08625498007968124
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_UP_Dar_size0.7,out_domain,UP,Dar,0.11145510835913297,0.043209876543209874,"[0.07637479455719912, 0.14945820433436524]","[0.021604938271604937, 0.06481481481481481]",1124,324,1.1809210777282715,,0.9704272747039795,0.14354681968688965,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.07637479455719912,0.14945820433436524,0.021604938271604937,0.06481481481481481
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_UP_Mexico_size0.7,out_domain,UP,Mexico,0.6176470588235294,0.21895424836601307,"[0.5397875816993465, 0.6381535947712418]","[0.18267973856209152, 0.2525326797385621]",1124,306,1.2179579734802246,,0.8788530826568604,0.15283203125,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.5397875816993465,0.6381535947712418,0.18267973856209152,0.2525326797385621
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.5816733067729083,0.22310756972111553,"[0.5215139442231076, 0.6088645418326694]","[0.174203187250996, 0.2640438247011952]",1293,251,1.2217657566070557,,0.9948060512542725,0.13614511489868164,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.5215139442231076,0.6088645418326694,0.174203187250996,0.2640438247011952
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.4020270270270271,0.16835016835016836,"[0.34763513513513505, 0.4629222972972973]","[0.1414141414141414, 0.20387205387205387]",237,297,0.49885988235473633,,0.37436437606811523,0.11405277252197266,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.34763513513513505,0.4629222972972973,0.1414141414141414,0.20387205387205387
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.38645418326693237,0.16334661354581673,"[0.32629482071713156, 0.43934262948207176]","[0.12599601593625498, 0.23037848605577688]",237,251,0.5048918724060059,,0.37299203872680664,0.11276102066040039,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.32629482071713156,0.43934262948207176,0.12599601593625498,0.23037848605577688
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.38928571428571423,0.21352313167259787,"[0.3311607142857143, 0.4233928571428571]","[0.16948398576512455, 0.24234875444839857]",237,281,0.5162680149078369,,0.37923407554626465,0.10944986343383789,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.3311607142857143,0.4233928571428571,0.16948398576512455,0.24234875444839857
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.31699346405228757,0.10457516339869281,"[0.2605392156862744, 0.36307189542483664]","[0.08643790849673204, 0.14861111111111108]",237,306,0.569788932800293,,0.38250303268432617,0.10968613624572754,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.2605392156862744,0.36307189542483664,0.08643790849673204,0.14861111111111108
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.33746130030959753,0.07716049382716049,"[0.2814241486068111, 0.36594427244582034]","[0.05779320987654321, 0.10578703703703703]",237,324,0.518071174621582,,0.36898112297058105,0.12224602699279785,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.2814241486068111,0.36594427244582034,0.05779320987654321,0.10578703703703703
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.0915032679738561,0.049019607843137254,"[0.061192810457516345, 0.1209150326797386]","[0.025245098039215687, 0.0718954248366013]",1001,306,0.6433289051055908,,0.5350770950317383,0.10278606414794922,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.061192810457516345,0.1209150326797386,0.025245098039215687,0.0718954248366013
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.1166666666666667,0.03333333333333333,"[0.04541666666666655, 0.18041666666666664]","[0.0, 0.07124999999999998]",1001,60,0.624823808670044,,0.4853177070617676,0.07193326950073242,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.04541666666666655,0.18041666666666664,0.0,0.07124999999999998
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.10810810810810834,0.050505050505050504,"[0.08015202702702709, 0.13209459459459447]","[0.03518518518518519, 0.07407407407407407]",1001,297,0.6856319904327393,,0.49260902404785156,0.1094961166381836,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.08015202702702709,0.13209459459459447,0.03518518518518519,0.07407407407407407
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Bohol_Dar_size0.7,out_domain,Bohol,Dar,0.5139318885448916,0.27469135802469136,"[0.44929815005924395, 0.5697368421052631]","[0.22669753086419753, 0.30864197530864196]",1001,324,0.6848099231719971,,0.5043289661407471,0.11269402503967285,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.44929815005924395,0.5697368421052631,0.22669753086419753,0.30864197530864196
ensemble_hard_performance_size3_xgb_rf_cnb_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.09642857142857142,0.03914590747330961,"[0.07758928571428564, 0.12276785714285715]","[0.017793594306049824, 0.06343416370106761]",1001,281,0.7037680149078369,,0.521697998046875,0.10841608047485352,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.07758928571428564,0.12276785714285715,0.017793594306049824,0.06343416370106761
ensemble_hard_performance_size3_xgb_cnb_ins_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.8813559322033898,0.5333333333333333,"[0.7411016949152542, 0.9029661016949153]","[0.46958333333333335, 0.6545833333333333]",237,60,75.30390119552612,,47.88074231147766,27.411650896072388,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.7411016949152542,0.9029661016949153,0.46958333333333335,0.6545833333333333
ensemble_hard_performance_size3_xgb_cnb_ins_out_domain_Mexico_Pemba_size0.7,out_domain,Mexico,Pemba,0.3666666666666667,0.16666666666666666,"[0.28333333333333327, 0.42125]","[0.09541666666666668, 0.24249999999999997]",1222,60,334.9213318824768,,296.4976029396057,38.26699185371399,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.28333333333333327,0.42125,0.09541666666666668,0.24249999999999997
ensemble_hard_performance_size3_xgb_cnb_ins_out_domain_AP_Pemba_size0.7,out_domain,AP,Pemba,0.3666666666666667,0.26666666666666666,"[0.2574999999999999, 0.44708333333333317]","[0.1741666666666667, 0.35]",1186,60,335.3616418838501,,295.0419399738312,40.2633101940155,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.2574999999999999,0.44708333333333317,0.1741666666666667,0.35
ensemble_hard_performance_size3_xgb_cnb_ins_in_domain_Bohol_Bohol_size0.7,in_domain,Bohol,Bohol,0.708,0.32270916334661354,"[0.6337513944223108, 0.7345196787148595]","[0.2647410358565737, 0.37669322709163344]",1001,251,356.79862570762634,,243.2370879650116,113.53141021728516,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.6337513944223108,0.7345196787148595,0.2647410358565737,0.37669322709163344
