experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
xgboost_out_domain_AP_Bohol_seed2,out_domain,AP,Bohol,2,0.9547325102880658,0.5856573705179283,1186,251,0.19137167930603027,,0.16678500175476074,0.010645866394042969,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,xgboost,1.0,,,,
categorical_nb_out_domain_AP_Bohol_seed2,out_domain,AP,Bohol,2,0.6872427983539094,0.36254980079681276,1186,251,0.20386815071105957,,0.04912614822387695,0.07843780517578125,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_AP_Dar_seed2,out_domain,AP,Dar,2,0.8227424749163879,0.5987654320987654,1186,324,0.2555959224700928,,0.16016626358032227,0.012649774551391602,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,xgboost,1.0,,,,
logistic_regression_out_domain_AP_Bohol_seed2,out_domain,AP,Bohol,2,0.11111111111111116,0.1394422310756972,1186,251,0.31453585624694824,,0.22803902626037598,0.0066068172454833984,86905372f006fc124707031de76bfe2556d5ef9eba29bfb579f0ab7c,0,,,logistic_regression,1.0,,,,
random_forest_out_domain_AP_Dar_seed2,out_domain,AP,Dar,2,0.7190635451505016,0.4537037037037037,1186,324,0.33686208724975586,,0.19619083404541016,0.05759382247924805,5aacf8e044573d1d45a73815dae015c20aece16419347d052d317d44,0,,,random_forest,1.0,,,,
random_forest_out_domain_AP_Bohol_seed2,out_domain,AP,Bohol,2,0.7530864197530864,0.4302788844621514,1186,251,0.34503889083862305,,0.19465231895446777,0.06788301467895508,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,random_forest,1.0,,,,
categorical_nb_out_domain_AP_Dar_seed2,out_domain,AP,Dar,2,0.39799331103678925,0.3055555555555556,1186,324,0.1838819980621338,,0.04539895057678223,0.027235984802246094,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_AP_Mexico_seed2,out_domain,AP,Mexico,2,0.8260869565217391,0.5261437908496732,1186,306,0.26944708824157715,,0.1683943271636963,0.01221776008605957,85a778b8447d5b80620a6503939346ceb769c09f468640a2da03588f,0,,,xgboost,1.0,,,,
logistic_regression_out_domain_AP_Dar_seed2,out_domain,AP,Dar,2,0.07357859531772559,0.12962962962962962,1186,324,0.342879056930542,,0.22710871696472168,0.00661921501159668,ca509092695a8dabc693eeba1a96494a3a9f97afc15c90668dc94de8,0,,,logistic_regression,1.0,,,,
logistic_regression_out_domain_AP_Mexico_seed2,out_domain,AP,Mexico,2,0.7257525083612041,0.46078431372549017,1186,306,0.2982978820800781,,0.22514700889587402,0.0062808990478515625,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,logistic_regression,1.0,,,,
